reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,label_sentiment
e59c6d9c-7f0f-4eb7-b168-bb8801db566b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa sekarang pas buka feed isinya iklan semua?! sedangkan postingan dari yg saya follow ga muncul pembaruan. Biasanya pas buka ig langsung ada postingan dari akun"" yg saya follow,sekarang isinya iklan dan akun rekomendasi semua. Ga asik.",3,16,361.0.0.46.88,2025-01-02 06:56:36,,,361.0.0.46.88,Neutral
ccefc296-0562-4346-a58b-fef62d63895d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus aplikasinya banyak filter nya dan banyak lagi dehh,5,0,377.1.0.48.63,2025-04-27 13:19:44,,,377.1.0.48.63,Positive
7dcbe80f-51ae-4ed0-b29f-7d5292c5e367,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa semenjak update, pas buka sg + buat sg itu ngeblank?sering tbtb keluar sendiri, jadinya hrs di uninstall dl biàr normal😔",4,1,369.0.0.46.101,2025-03-01 07:27:16,,,369.0.0.46.101,Positive
469eee98-ef70-48f7-b5d8-5df23756b5b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Balikin layout feeds yang persegi, karena banyak akun organisasi yang menggunakan puzzle feeds. Karena layoutnya berubah, sekarang puzzle feeds nya jadi berantakan!",1,9,363.0.0.29.80,2025-01-17 13:39:13,,,363.0.0.29.80,Negative
b539de79-937a-4881-9e43-278535a6aeb4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bug lirik lagu ga muter tapi lagu tetep jalan,udh coba pake data+wifi tetep ga muter muter lirik lagu nya.halah kocak lu",1,0,372.0.0.48.60,2025-03-23 01:07:23,,,372.0.0.48.60,Negative
c92d9a31-8a60-4f89-8eba-0a9437818b1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apa lh ig skrang, update nya 2 hari sekali Baru juga 2 hari lalu di update, barusan pas mau buka ig tiba"" balik lgi ke layar awal udah di coba berkali"" ttp aja balik lgi ke layar utama. Pas di cek ternyata harus update lgi.",2,103,357.1.0.52.100,2024-11-15 15:43:17,,,357.1.0.52.100,Negative
0f7127c0-f17a-4107-bab8-4a96fb4e3ab3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Latar gambar yg bisa diganti dengan gambar foto dari galeri pribadi pada saat repost status ke story nya kok udah gak ada gi, cepat sekali berubahnya, padahal baru di install versi barunya.",4,22,361.0.0.46.88,2024-12-23 13:17:46,,,361.0.0.46.88,Positive
20442238-8927-4b44-8f5d-e6639a62318e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gabisa log in, gabisa atur kata sandi alasannya masalah teknis Mulu. tolong perbaiki, jika sudah baru saya ganti bintangnya",1,0,372.0.0.48.60,2025-03-26 05:04:04,,,372.0.0.48.60,Negative
538215cd-5639-49a6-8043-579de83b713a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak filter Instagram yang hilang dikasih saran buat update tapi setelah di-update filternya tetap hilang udah hubungi pusat bantuan tapi tetap aja filternya hilang tidak muncul lagi udah coba cari lagi tapi filter yg dicari tidak ada di menu pencarian tolong perbaiki dan tolong kembalikan filter saya yang hilang,2,4,364.0.0.35.86,2025-01-24 08:32:47,,,364.0.0.35.86,Negative
029442fe-2412-4b15-87b3-aebbbff06f37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"woi knp instagram smkin update semakin burik, tiap buka apk nya harus loading 2 atau 3 menit dlu baru bisa, pdhl sinyal gue stabil and buka aplikasi yg lain fine² aja berarti mslhnya bukan di jaringan tpi d aplikasi nya sendiri. kocakkk kocakkk makin update bukannya makin bagus, malah makin dongo",1,8,363.0.0.29.80,2025-01-20 10:30:07,,,363.0.0.29.80,Negative
f6242434-326d-4338-b745-e87b325b2c86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok setelah update teks yang ada di caption yang panjang malah ngelebihi layar bukannya kebawah,1,2,373.0.0.46.67,2025-04-01 11:24:19,,,373.0.0.46.67,Negative
33e270dd-5e11-4f3c-ae57-4f6bead17658,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semakin di-update makin ga jelas, tiap buka profil selalu force close. padahal diakun yang lain dengan device yang sama normal.",2,0,373.0.0.46.67,2025-03-31 20:57:22,,,373.0.0.46.67,Negative
c4ec9dcc-5234-45c7-9ee4-8055283dce86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ada yg sama sama kayak gue nggak sih??? di akun yg kedua ada update-an terbaru tapi yg di akun pertama ngga ada bjir T^T padahal udh uninstall trs install ulang, hapus cache juga udh, logout trs login ulang juga udh.... ini udh di update juga kenapa masih gitu mulu??! di update malah makin burik plis... t_______t",3,16,361.0.0.46.88,2024-12-24 14:55:40,,,361.0.0.46.88,Neutral
081a17c5-69d6-4fdf-a6b4-ff9ed410606e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Format feeds jangan dirubah, biarkan tetap di format 1:1. Lalu untuk reels, berikan fitur tombol pause dengan sekali tap untuk memberikan kenyamanan dan kemudahan bagi pengguna. Jangan merubah fitur yang sudah berjalan baik sesuai dengan manfaat dan fungsinya.",1,9,363.0.0.29.80,2025-01-19 06:42:35,,,363.0.0.29.80,Negative
dfb9b07c-dbf4-49ea-8671-c24a4fd8ed69,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa masih banyak bug di bagian story nya , seperti balas komentar harus kepotong dengan berbagai fitur di dalam stori tersebut jadi kalo mau balas stori lewat stori malah kepencet fitur tersebut mohon untuk di tindak lanjuti",4,0,374.0.0.43.67,2025-04-04 02:26:43,,,374.0.0.43.67,Positive
396cf50f-8818-4c1a-9e03-fc9c054dd2cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semenjak di update kok ukuran feed ig jadi berubah, padahal udah bagus an ukuran kemarin, gak suka banget sama ukuran yang sekarang, i hate this, lebih baik fitur lain yang di perbarui daripada fitur feed ukuran di ubah kayak gitu, jeleggg.",3,4,364.0.0.35.86,2025-01-25 10:50:50,,,364.0.0.35.86,Neutral
c6035423-490f-4144-b049-0c0c338c50b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"udah update tapi feed ig jadi berubah, jelek tampilannya sekarang malah lonjong ga kaya yg dulu, yg dulu itu kotak jadinya kalo bikin feed ig yg nyambung gitu ya nyambung ga ada yg kepotong. tapi setelah di update malah ke crop gitu jadi bikin tampilan feed ig jelek",1,2,363.0.0.29.80,2025-01-18 08:35:46,,,363.0.0.29.80,Negative
76449d74-3a10-46dd-a7eb-d178fadcfdd4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sudah mengisi prepaid fund, tapi tisak bisa digunakan jadi ad credit, bagaimana pertanggungjawaban instagram? Saya mau konten saya dipromosikan, ad credit sekarang sulit diisi",1,0,367.0.0.43.89,2025-02-20 07:25:05,,,367.0.0.43.89,Negative
c5a2c8be-8df0-40cf-8df1-b4bab7097304,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Instagram Mohon diperbaiki ya masa saya mau hapus lagu di profile saya tidak ada tombol untuk hapusnya padahal tombol untuk masukkan lagunya ada sewaktu saya masukkkan lagu lalu tiba tiba hilang gitu aja? Instagram ada masalah apa ya?,1,24,359.0.0.59.89,2024-12-21 08:50:56,,,359.0.0.59.89,Negative
169e4556-3233-4d54-a85e-260eecb17bff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setiap postingan kalo di liat di akun sendiri pasti bagus tapi di akun lain jadi nurun kualitas, kadang ada video yang di posting kalo kelamaan entah kenapa jadi agak blur, terus pliss inimah Buat fitur biar bisa ganti lagu di postingan lah minnn, cuma bisa sekali aja gpp",3,9,361.0.0.46.88,2024-12-29 03:54:29,,,361.0.0.46.88,Neutral
759e95b4-a7ae-4ef8-b0dd-48d7d0e96287,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ig skarang suka ngadat ya, kadang bikin emosian pas mau pindah menu ke yg lain. Dia tegang sendiri abis itu pas login lamanya minta ampun dah. Gak suka banget gua. Pas udah diupdate gak ada keliatan fitur baru tuh, ngeselin. Terus upload story dan liat sorotan lama banget skarang klo dulu gak kayak gini",3,7,361.0.0.46.88,2025-01-09 11:53:41,,,361.0.0.46.88,Neutral
2127fdfb-4611-4c13-be2a-307414ee60b3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Instagram sekarang banyak bug nya masa di akun pertama ku namanya gabisa ku ganti tolong dong pihak Instagram nya perbaiki,2,0,367.0.0.43.89,2025-02-15 09:41:54,,,367.0.0.43.89,Negative
859c5faf-44fd-457d-8167-e3cb90dcf1cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"halo kak, maaf kenapa waktu masuk ke aplikasi instagram nya kok mendadak keluar sendiri ya?",1,0,376.0.0.52.68,2025-04-17 10:58:44,,,376.0.0.52.68,Negative
ae6eb560-2329-4993-ac5c-e1e095a9d36a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini kenapa feed jadi panjang2 ? Looknya jelek bgt mending yg sebelumnya bagus, dan filter yg udah di save tiba2 kehapus, kenapa jadi jelek gini sih habis update😞. Mending balik ke semula deh feed nya lebih simple dan keliatan rapi.",2,5,363.0.0.29.80,2025-01-19 09:27:30,,,363.0.0.29.80,Negative
77074fb4-294c-4612-9da6-406dd098dad4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Karna kurang nya pemahan pihak ig melaku kan tindakan pembatasan konten/komen dan kata² yang tidak melanggar di anggap melanggar komunitas , padahal di beberapa tempat terkadang hal itu biasa namun pihak ig mengnggap pelanggara , menurutku itu adala tindakan tergesa² melakukan tindakn yg dapat merugi kan pemilik akun , tolong tella lagi seblum mengambil keputuan dan pahami lagi seblum bertindak",4,0,367.0.0.43.89,2025-02-16 14:54:35,,,367.0.0.43.89,Positive
ebb667d1-e0b7-4487-9bdb-b529e8d3affd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa sekarang jadi susah buat repost story, sering load dan juga lama. Padahal wifi biasa saja dan aplikasi lain pun berjalan aman. Mohon untuk diperbaiki agar bisa berjalan seperti biasanya. Terima kasih 🙏",2,23,357.1.0.52.100,2024-11-17 02:05:12,,,357.1.0.52.100,Negative
b9857e6f-0079-4aaa-8bd5-b9f1303c2543,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa halaman depan feed ig berubah menjadi potrait? Kalian tidak menghargai kami yang sudah mendesain feed ig sedemikian rupa dengan rasio yang sudah disesuaikan. Dan kami merasa tampilan baru feed ig lebih cocok seperti yang sebelumnya. Kami bener bener menyesali atas pembaruan feed ig ini kalian benar² menghancurkan karya seni kami pada akun resmi lembaga yang sudah diatur tampilannya. Tolong kembalikan halaman feed utama menjadi ukuran sebelumnya, cukup ukuran tersebut cocok untuk reels sj",1,4,363.0.0.29.80,2025-01-19 10:57:40,,,363.0.0.29.80,Negative
e4dab707-e3c2-418d-9cb5-f6e66ab89eca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mohon Untuk Instagram, Layout tampilan feed nya dirumah lagi seperti semula sebelum di update kaya sekarang, jadi aneh kalo sekarang, karena kalaubmau bikin feed berurutan jadi keliatan kacau, mohon tampilan feed & nama di Biografi diubah seperti semula, jangan malah update tapi makin aneh gini",3,2,363.0.0.29.80,2025-01-18 05:34:40,,,363.0.0.29.80,Neutral
527ba0d1-756a-4d2d-a805-bffccbedb30c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"setidaknya kalau ga bisa buat filter lagi, filter yang udh ada jangan di hilangin dong apa bgt dah filter kesukaan gw tbtb hilang hadehh",1,0,369.0.0.46.101,2025-03-05 05:38:12,,,369.0.0.46.101,Negative
16c29040-ba76-40f4-8ab0-3222680bb12d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa bikin akun, kenapa ini. ganti hp dan masuk ke akun di hp yang lama ko ngga bisa? padahal semua sama, username,akun google, sama pw nya pun sama,tapi ngga bisa masuk",1,0,371.0.0.36.89,2025-03-18 10:27:02,,,371.0.0.36.89,Negative
5ccff78b-cb2f-4746-8448-35b62e090c71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"TOLONG KEMBALIKAN RASIO FEED IG KE 1:1 LAGI!! saya sangat kecewa dengan update kali ini. semakin update, semakin menurun kualitasnya saya mohon rasio feed nya di kembalikan menjadi ukuran 1:1. reel juga tidak bisa langsung di pause. terima kasih",1,2,362.0.0.33.241,2025-01-19 09:24:08,,,362.0.0.33.241,Negative
73fe9dbc-328d-4643-956f-dd3bbe89ed45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Instagram sudah mulai bagus dari segi aturan yang bebas kreasi asalkan yang gak merugikan audiencenya untuk uploadnya, cuma update dong terutama durasi upload reelsnya bisa ditingkatkan jadi 180 detik",5,123,361.0.0.46.88,2025-01-05 00:52:59,,,361.0.0.46.88,Positive
8c080973-8969-47db-96ed-7f18cf369e38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa setiap mw post hands free fitur, slide video 2 sampai akhir gk pernah bisa dipost hx video pertama yg bisa ??? Padahal jaringan bagus... Please fix it....dan video, klw di post gk bs di zoom in zoom out🤬",5,45,357.1.0.52.100,2024-11-15 10:49:55,,,357.1.0.52.100,Positive
11070424-948a-4111-8b35-0e378b7f91be,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Woii Instagram!! Kenapa bagian tampilan postingan di profil di crop? Jadi jelek tampilan buat profil, dan juga bagian keamanan sering bermasalah dan gampang di hack cuman bermodalkan akun Gmail.. tolong Instagram kembalikan fitur lama dan kuatkan keamanan tiap akun Instagram..",1,2,363.0.0.29.80,2025-01-20 06:22:51,,,363.0.0.29.80,Negative
6ada49c6-3dba-4377-b74a-6492443db22c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa ig update hal² yg ga terlalu penting? ukuran feed nya kenapa dirubah jadi panjang? jujur buat admin² ig kelas ig organisasi ig sekolah dll itu jd bingung harus gimana. tolong ig kembalikan ukuran feed yg biasanya. postingan feed yg kemarin² jadi ga rapi gara² update ini. repot, jadi jelek, sekali lg tolong kembalikan ukuran feed yg dulu.",1,1,363.0.0.29.80,2025-01-19 01:08:21,,,363.0.0.29.80,Negative
4275bef8-c3c1-41bf-8b3c-37647a45c4ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ko aku mau nambah akun gabisa ya?? pas mau selesai in pendaftaran malah muncul kata-kata ""Terjadi kesalahan jaringan yang tidak diketahui"" padahal mah sinyalnya bagus² aja tuh,, terus aku coba di hp 1 nya juga gabisa,, ini kenapa gabisa ya tolong benerin dong,, feed nya juga sekarang jelek bgt ga kaya dulu",4,3,364.0.0.35.86,2025-01-23 08:07:27,,,364.0.0.35.86,Positive
a5c0feb2-e70b-4010-aeb4-e5d6cb42c3e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi suka error ketika di buka layar hitam,2,0,376.1.0.55.68,2025-04-19 07:18:03,,,376.1.0.55.68,Negative
ca922121-ef0d-4adc-a67d-1414c4a39c37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apknya makin gak jelas.. Kdang ngebug gak bisa kembali ketika ngeliat postingan orang.. Alhasil harus keluar dari apknya dulu baru bisa lagi dan begitu seterusnya.. Setiap update bukannya makin bagus malah makin jelek 👎,1,15,361.0.0.46.88,2024-12-22 03:24:49,,,361.0.0.46.88,Negative
cd39d171-5f07-4a0f-9321-e0a5c6c555f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pelayanan dan kualitas yang diberikan semakin hari, semakin buruk. banned akun ig tampa ada alasan jelas, sudah komplain di email dan bisa cek kalau akun ini real malah tidak ada respon!! SANGAT BURUK DI PLAYSTORE",1,0,372.0.0.48.60,2025-04-04 09:25:41,,,372.0.0.48.60,Negative
e9d6c4d1-b381-49fc-adfe-6ff72ede6918,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sumpah gw kesel banget ke Instagram, udah buat pengaduan tapi belum di gubris gubrisss. Ini tolong dong, ACC saya yang buat kerja tuh belum ke update update. Waktu itu sempet berubah ke update terbaru, tapi tiba tiba berubah ke versi lama. Sedangkan ACC saya semuanya udah ke versi baru.. tolong ini admin, saya udh cape banget, mana ini tuntutan kerjaan, kalo buka akun baru lagi saya males ngumpulin followersnya.,.",1,33,359.0.0.59.89,2024-11-29 09:49:05,,,359.0.0.59.89,Negative
3c80dc88-dc41-4a9b-b7e2-df608ed5b281,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"yg terhormat pihak meta/instagram tolong perbaiki bug yg ada,akun saya sudah lama tapi setelah update tampilan dan fitur masih sepeeti versi lama sedangkan di akun lain yg sudah update fitur terbaru muncul tapi di akun saya yg lama fitur terbaru tidak muncul,mohon di perbaiki",1,22,361.0.0.46.88,2024-12-19 08:27:20,,,361.0.0.46.88,Negative
1604d56d-12a3-4238-a71e-dbc31cc46d7b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"konten sudah dibilang tidak tertarik, namun masih saja menampilkan hal yang serupa/mirip. tolong algoritmanya perbaiki lagi",1,0,374.0.0.43.67,2025-04-02 02:58:04,,,374.0.0.43.67,Negative
809b770b-e817-4b2f-b38b-e5e2af2104f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sy kluar dr ig tpi stiap x mau login katanya sandi salah sll begitu dan gk bs masuk lgi. Sdh bbrp x ganti sandi tpi begitu trusss...pdhal sandi ny benar Instagram skrg gk sprti dulu, skrg sangt ribet",1,0,367.0.0.43.89,2025-02-12 07:32:14,,,367.0.0.43.89,Negative
3164bba1-f357-401c-9016-26658dab0ef3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Buat story tapi pas di arsip ga muncul dan jika muncul hanya 1 dari beberapa story yang di upload padahal sudah nyalakan fitur arsip tapi ga semua story di arsipkan, padahal dari dulu ga pernah kaya gini",1,36,362.0.0.33.241,2025-01-11 20:18:56,,,362.0.0.33.241,Negative
6fbe3f9b-f203-4945-a29d-e9399dafe9bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"plis sejauh ini ig is my favorite app, but knp feed ig ga kotak2 kaya dulu lagi :((((( because of that, tampilan feed ig yang ofc sering nyambung & di-cut kaya ig kelas, ig organisasi, dll jadi kaya ""lah kok gini"", kaya whyyyyy?!!! The aesthetic value of Instagram is actually reduced because of this. aku cm berharap kisi feed Instagram kembali ke ukuran normalnya semula",1,4,363.0.0.29.80,2025-01-19 12:46:41,,,363.0.0.29.80,Negative
144dce78-7189-48b4-bf67-eeae87eb0f0b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat buruk sekali, ntah kenapa instagram di hp saya selalu error, seperti tidak bisa memuat bahasa indonesia, login yang selalu tidak bisa padahal username dan password sudah benar, terus tidak dapat memuat halaman beranda. Error ini sudah lama saya alami berungkali saya install dan uninstall berbagai cara sudah dilakukan, namun masih tetap error, tolong untung diperbaiki.",1,18,363.0.0.29.80,2025-01-15 14:12:17,,,363.0.0.29.80,Negative
24dad6da-60b9-4478-bffd-bb2393214906,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Updatenya jelek banget, feed gua hancur semua dh dibuat bagus2 berderet 👎, kembalikan versi ig yang lama, efek2 juga pada hilang, profil juga masa rata kiri semua? 😒😒",1,1,363.0.0.29.80,2025-01-18 08:00:19,,,363.0.0.29.80,Negative
96ec4e46-cb31-4b48-a22d-65fa6558e1c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong ya Instagram, kenapa sekarang kalo buka Story org suka ngelag??? videonya pasti ngefreeze, udah sebulanan begini, di upgrade udh, jaringan lancar, kenapaa ini? bikin badmood 😤",1,37,357.1.0.52.100,2024-11-17 07:07:55,,,357.1.0.52.100,Negative
95192b03-0828-4094-ac5a-9d6a61ffe111,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"update story, reel suaranya jadi jelek pas upload, beda dgn video aslinya...!!!!!",1,0,372.0.0.48.60,2025-03-20 02:46:18,,,372.0.0.48.60,Negative
d5fc296f-0537-4d6c-8abd-baa2a9e8f6b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget suka sama ig nya tpi tolong buat privasi terjaga biar gk ada yang hek akun,5,0,376.0.0.51.68,2025-04-22 13:05:40,,,376.0.0.51.68,Positive
